Date,Open,High,Low,Close,Adj Close,Volume
2020-10-07,25.43000030517578,25.61000061035156,25.165000915527344,25.59000015258789,25.59000015258789,8851622
2020-10-08,25.989999771118164,26.46999931335449,25.950000762939453,26.440000534057617,26.440000534057617,6181265
2020-10-09,27.100000381469727,27.19499969482422,26.57999992370605,26.65999984741211,26.65999984741211,10305656
2020-10-12,26.420000076293945,26.434999465942383,26.01000022888184,26.299999237060547,26.299999237060547,4889638
2020-10-13,26.1200008392334,26.15999984741211,25.6299991607666,25.81999969482422,25.81999969482422,4736456
2020-10-14,25.690000534057617,26.190000534057617,25.63999938964844,25.790000915527344,25.790000915527344,4767882
2020-10-15,24.739999771118164,25.399999618530277,24.6200008392334,25.3700008392334,25.3700008392334,5325005
2020-10-16,25.170000076293945,25.59000015258789,24.940000534057617,25.270000457763672,25.270000457763672,4770070
2020-10-19,25.299999237060547,25.73500061035156,25.040000915527344,25.040000915527344,25.040000915527344,4627761
2020-10-20,25.32999992370605,25.604999542236328,25.170000076293945,25.31999969482422,25.31999969482422,4062899
2020-10-21,25.11000061035156,25.23500061035156,24.799999237060547,24.82999992370605,24.82999992370605,4046687
2020-10-22,24.6299991607666,25.489999771118164,24.559999465942383,25.450000762939453,25.450000762939453,5203197
2020-10-23,25.899999618530277,25.975000381469727,25.295000076293945,25.61000061035156,25.61000061035156,4235291
2020-10-26,25.18000030517578,25.229999542236328,24.665000915527344,24.82999992370605,24.82999992370605,5347015
2020-10-27,24.440000534057617,24.5,24.170000076293945,24.190000534057617,24.190000534057617,6143508
2020-10-28,23.43000030517578,23.70890045166016,23.06999969482422,23.100000381469727,23.100000381469727,8483371
2020-10-29,23.82999992370605,24.7450008392334,23.59000015258789,24.6299991607666,24.6299991607666,11682777
2020-10-30,25.229999542236328,25.600000381469727,25.06999969482422,25.549999237060547,25.549999237060547,9439823
2020-11-02,26.32999992370605,26.8700008392334,25.899999618530277,26.670000076293945,26.670000076293945,8077173
2020-11-03,27.25,27.299999237060547,26.690000534057617,26.8700008392334,26.8700008392334,7717461
2020-11-04,26.790000915527344,27.2450008392334,26.32999992370605,26.899999618530277,26.899999618530277,7404175
2020-11-05,27.0,27.26000022888184,26.75,26.84000015258789,26.84000015258789,5926139
2020-11-06,26.90999984741211,27.209999084472656,26.57999992370605,26.670000076293945,26.670000076293945,5030635
2020-11-09,30.450000762939453,31.01000022888184,29.96999931335449,30.229999542236328,30.229999542236328,11753169
2020-11-10,31.479999542236328,31.77750015258789,31.034500122070312,31.76000022888184,31.76000022888184,10317788
2020-11-11,32.02000045776367,32.06999969482422,31.200000762939453,31.38999938964844,31.38999938964844,6114795
2020-11-12,30.809999465942383,31.43000030517578,30.350000381469727,30.6299991607666,30.6299991607666,5858630
2020-11-13,30.81999969482422,31.25,30.799999237060547,31.209999084472656,31.209999084472656,4762914
2020-11-16,33.04999923706055,33.20000076293945,32.400001525878906,33.20000076293945,33.20000076293945,7437126
2020-11-17,32.97999954223633,33.77000045776367,32.70500183105469,33.75,33.75,6099778
2020-11-18,33.880001068115234,34.08000183105469,32.9900016784668,32.9900016784668,32.9900016784668,4948519
2020-11-19,32.65999984741211,33.224998474121094,32.47999954223633,33.18000030517578,33.18000030517578,4333768
2020-11-20,33.380001068115234,33.709999084472656,33.165000915527344,33.65999984741211,33.65999984741211,4869829
2020-11-23,34.66999816894531,35.220001220703125,34.619998931884766,35.209999084472656,35.209999084472656,6213612
2020-11-24,36.84999847412109,37.22499847412109,36.744998931884766,37.11000061035156,37.11000061035156,7285970
2020-11-25,36.34000015258789,36.59999847412109,35.810001373291016,36.34000015258789,36.34000015258789,5255506
2020-11-27,35.95000076293945,36.36000061035156,35.91999816894531,36.27000045776367,36.27000045776367,2598848
2020-11-30,35.689998626708984,35.75,33.81999969482422,33.84000015258789,33.84000015258789,7388264
2020-12-01,35.22999954223633,35.494998931884766,34.88999938964844,35.060001373291016,35.060001373291016,5326353
2020-12-02,35.61000061035156,36.77999877929688,35.5099983215332,36.38999938964844,36.38999938964844,6286185
2020-12-03,36.66999816894531,37.255001068115234,36.38999938964844,36.709999084472656,36.709999084472656,4648399
2020-12-04,37.90999984741211,38.36000061035156,37.84000015258789,38.22999954223633,38.22999954223633,5367243
2020-12-07,37.91999816894531,38.0,37.334999084472656,37.41999816894531,37.41999816894531,4176276
2020-12-08,37.290000915527344,37.810001373291016,37.209999084472656,37.38999938964844,37.38999938964844,4120911
2020-12-09,38.13999938964844,38.32500076293945,37.11000061035156,37.58000183105469,37.58000183105469,6450576
2020-12-10,37.720001220703125,38.869998931884766,37.619998931884766,38.41999816894531,38.41999816894531,4965517
2020-12-11,37.95000076293945,37.970001220703125,37.15999984741211,37.810001373291016,37.810001373291016,4557049
2020-12-14,37.34000015258789,37.6150016784668,36.380001068115234,36.41999816894531,36.41999816894531,4630008
2020-12-15,36.900001525878906,37.6349983215332,36.619998931884766,37.58000183105469,37.58000183105469,5270395
2020-12-16,37.59999847412109,38.07500076293945,37.31999969482422,37.83000183105469,37.83000183105469,4279066
2020-12-17,38.04999923706055,38.34000015258789,37.869998931884766,38.09999847412109,38.09999847412109,3410801
2020-12-18,37.880001068115234,38.0099983215332,37.15999984741211,37.29999923706055,37.29999923706055,3782223
2020-12-21,34.959999084472656,35.790000915527344,34.709999084472656,35.540000915527344,35.540000915527344,7399731
2020-12-22,35.349998474121094,35.470001220703125,34.880001068115234,34.939998626708984,34.939998626708984,4389565
2020-12-23,35.880001068115234,36.5099983215332,35.849998474121094,35.939998626708984,35.939998626708984,5800646
2020-12-24,36.27999877929688,36.33000183105469,35.45500183105469,35.83000183105469,35.83000183105469,2081061
2020-12-28,36.40999984741211,36.619998931884766,35.775001525878906,35.900001525878906,35.900001525878906,5201155
2020-12-29,36.43000030517578,36.52999877929688,35.900001525878906,36.13999938964844,36.13999938964844,4728315
2020-12-30,36.150001525878906,36.43999862670898,35.95500183105469,36.02999877929688,36.02999877929688,3788926
2020-12-31,35.970001220703125,35.970001220703125,35.130001068115234,35.13999938964844,35.13999938964844,3789069
2021-01-04,36.25,36.36000061035156,35.494998931884766,36.02999877929688,36.02999877929688,6794599
2021-01-05,37.18999862670898,39.01499938964844,37.1150016784668,38.5099983215332,38.5099983215332,8518589
2021-01-06,39.90999984741211,40.68000030517578,39.56499862670898,40.290000915527344,40.290000915527344,9180332
2021-01-07,40.0,40.625,39.744998931884766,40.34000015258789,40.34000015258789,4829303
2021-01-08,40.36000061035156,40.41999816894531,39.77000045776367,40.2400016784668,40.2400016784668,5546750
2021-01-11,39.150001525878906,40.31719970703125,39.040000915527344,40.2599983215332,40.2599983215332,5699062
2021-01-12,40.70000076293945,41.32500076293945,40.61000061035156,41.18999862670898,41.18999862670898,4737964
2021-01-13,40.91999816894531,40.93999862670898,40.310001373291016,40.65999984741211,40.65999984741211,3531505
2021-01-14,40.7400016784668,41.84999847412109,40.72999954223633,41.650001525878906,41.650001525878906,4177860
2021-01-15,40.7400016784668,40.900001525878906,39.83000183105469,40.18999862670898,40.18999862670898,4973155
2021-01-19,40.459999084472656,40.71500015258789,40.02999877929688,40.650001525878906,40.650001525878906,4130062
2021-01-20,40.72999954223633,40.93999862670898,40.33000183105469,40.7599983215332,40.7599983215332,2696298
2021-01-21,40.650001525878906,40.68999862670898,39.39500045776367,39.75,39.75,3495395
2021-01-22,38.90999984741211,39.40499877929688,38.68000030517578,39.27999877929688,39.27999877929688,3795510
2021-01-25,38.16999816894531,38.31499862670898,37.65999984741211,38.220001220703125,38.220001220703125,4152422
2021-01-26,38.81999969482422,39.03499984741211,38.36000061035156,38.38999938964844,38.38999938964844,3597892
2021-01-27,38.02000045776367,38.77000045776367,37.369998931884766,37.97999954223633,37.97999954223633,4865827
2021-01-28,37.93000030517578,38.50320053100586,37.720001220703125,38.2400016784668,38.2400016784668,4479223
2021-01-29,37.619998931884766,37.79499816894531,36.720001220703125,36.88999938964844,36.88999938964844,4777888
2021-02-01,36.88999938964844,36.959999084472656,36.244998931884766,36.619998931884766,36.619998931884766,5965508
2021-02-02,36.91999816894531,37.09999847412109,36.040000915527344,36.16999816894531,36.16999816894531,8651487
2021-02-03,35.75,37.1349983215332,35.72999954223633,36.88999938964844,36.88999938964844,7443705
2021-02-04,36.310001373291016,36.70000076293945,35.78499984741211,36.59999847412109,36.59999847412109,6991247
